Client,E-DMS,PB-E,MQL,ME,Response Count,Bounce count,WON,Date,Inboxes,Prospects Count,Week,Month,Year,MQL Diff,ME Diff,WON Diff,Client Name,Sequencer,Negative,Out of Office Accumulated,Human Replies,Human Replies Accumulated,Out of Office,Schedule volume for Today,Schedule volume for Tomorrow,Schedule volume for Day after tomorrow,Invitations sent,Schedule volume for Today (Aimfox),Schedule volume for Tomorrow (Aimfox),Schedule volume for Day after tomorrow (Aimfox)
100,0,,,,0,0,,2026-06-12,150,0,,,,,,,,Bizon,,436,0,167,0,0,0,0,,,,
73,118,,,,2,0,,2026-06-12,69,0,,,,,,,,Bizon,,525,1,833,1,118,180,0,,,,
110,65,,,,3,1,,2026-06-12,30,723,,,,,,,,Bizon,,21,2,32,2,64,0,0,,,,
93,750,,,,8,0,,2026-06-12,150,0,,,,,,,,Bizon,,531,6,436,4,750,0,0,,,,
94,286,,,,8,5,,2026-06-12,150,0,,,,,,,,Bizon,,618,3,221,5,281,242,0,,,,
36,842,,,,29,9,,2026-06-12,150,5388,,,,,,,,Bizon,,2740,13,1864,21,833,0,0,,,,
114,263,,,,6,0,,2026-06-12,30,751,,,,,,,,Bizon,,131,3,87,3,263,0,0,,,,
89,296,,,,3,1,,2026-06-12,125,2079,,,,,,,,Bizon,,199,3,253,1,295,0,0,,,,
11,279,,,,17,5,,2026-06-12,60,2186,,,,,,,,Bizon,,1875,7,1346,11,274,0,0,,,,
99,119,,,,8,2,,2026-06-12,35,716,,,,,,,,Bizon,,238,2,76,7,117,37,0,,,,
123,164,,,,2,0,,2026-06-12,30,0,,,,,,,,Bizon,,11,2,62,1,164,0,0,,,,
116,103,,,,6,0,,2026-06-12,75,0,,,,,,,,Bizon,,480,2,151,4,103,0,0,,,,
55,295,,,,13,1,,2026-06-12,90,0,,,,,,,,Bizon,,1522,2,856,12,294,0,0,,,,
79,695,,,,17,7,,2026-06-12,70,1221,,,,,,,,Bizon,,540,4,344,14,688,0,0,,,,
76,279,,,,4,2,,2026-06-12,70,3946,,,,,,,,Bizon,,663,1,330,5,297,0,0,,,,
12,252,,,,5,2,,2026-06-12,65,415,,,,,,,,Bizon,,485,2,641,4,250,0,0,,,,
113,747,,,,13,1,,2026-06-12,75,1031,,,,,,,,Bizon,,109,1,26,13,746,0,0,,,,
54,0,,,,0,0,,2026-06-12,0,0,,,,,,,,Bizon,,458,0,377,0,0,0,0,,,,
63,0,,,,0,0,,2026-06-12,0,0,,,,,,,,Bizon,,690,0,407,0,0,0,0,,,,
2,363,,,,16,4,,2026-06-12,99,0,,,,,,,,Bizon,,1390,2,749,15,359,0,0,,,,
77,349,,,,10,1,,2026-06-12,50,3964,,,,,,,,Bizon,,326,6,464,4,348,0,0,,,,
28,0,,,,0,0,,2026-06-12,45,0,,,,,,,,Bizon,,180,0,522,0,0,0,0,,,,
100,0,,,,0,0,,2026-06-13,150,0,,,,,,,,Bizon,,436,0,167,0,0,0,0,,,,
73,0,,,,0,0,,2026-06-13,69,0,,,,,,,,Bizon,,525,0,833,0,0,0,300,,,,
110,0,,,,0,0,,2026-06-13,30,723,,,,,,,,Bizon,,21,0,32,0,0,0,2,,,,
93,0,,,,1,0,,2026-06-13,150,0,,,,,,,,Bizon,,531,1,437,0,0,0,750,,,,
94,0,,,,0,0,,2026-06-13,150,0,,,,,,,,Bizon,,618,0,221,0,0,0,750,,,,
36,0,,,,0,0,,2026-06-13,150,5388,,,,,,,,Bizon,,2740,0,1864,0,0,0,762,,,,
114,0,,,,0,0,,2026-06-13,30,751,,,,,,,,Bizon,,131,0,87,0,0,0,128,,,,
89,0,,,,1,0,,2026-06-13,125,2079,,,,,,,,Bizon,,199,1,254,0,0,0,300,,,,
11,0,,,,1,0,,2026-06-13,60,2186,,,,,,,,Bizon,,1875,1,1347,0,0,0,300,,,,
99,0,,,,0,0,,2026-06-13,35,716,,,,,,,,Bizon,,238,0,76,0,0,0,348,,,,
123,0,,,,0,0,,2026-06-13,30,0,,,,,,,,Bizon,,11,0,62,0,0,0,36,,,,
116,0,,,,0,0,,2026-06-13,75,0,,,,,,,,Bizon,,480,0,151,0,0,0,452,,,,
55,0,,,,0,0,,2026-06-13,90,0,,,,,,,,Bizon,,1522,0,856,0,0,0,115,,,,
79,0,,,,0,0,,2026-06-13,70,1221,,,,,,,,Bizon,,540,0,344,0,0,0,132,,,,
76,0,,,,0,0,,2026-06-13,70,3946,,,,,,,,Bizon,,663,0,330,0,0,0,300,,,,
12,0,,,,1,0,,2026-06-13,65,415,,,,,,,,Bizon,,485,1,642,0,0,0,0,,,,
113,0,,,,0,0,,2026-06-13,75,1031,,,,,,,,Bizon,,109,1,27,0,0,0,750,,,,
54,0,,,,0,0,,2026-06-13,0,0,,,,,,,,Bizon,,458,0,377,0,0,0,0,,,,
63,0,,,,0,0,,2026-06-13,0,0,,,,,,,,Bizon,,690,0,407,0,0,0,0,,,,
2,0,,,,0,0,,2026-06-13,99,0,,,,,,,,Bizon,,1390,0,749,0,0,0,380,,,,
77,0,,,,1,0,,2026-06-13,50,3964,,,,,,,,Bizon,,326,1,465,0,0,0,350,,,,
28,0,,,,0,0,,2026-06-13,45,0,,,,,,,,Bizon,,180,0,522,0,0,0,0,,,,
100,0,,,,0,0,,2026-06-14,150,0,,,,,,,,Bizon,,436,0,167,0,0,0,0,,,,
73,0,,,,0,0,,2026-06-14,69,0,,,,,,,,Bizon,,525,0,833,0,0,300,300,,,,
110,0,,,,0,0,,2026-06-14,30,723,,,,,,,,Bizon,,21,0,32,0,0,2,4,,,,
93,0,,,,0,0,,2026-06-14,150,0,,,,,,,,Bizon,,531,0,437,0,0,750,750,,,,
94,0,,,,0,0,,2026-06-14,150,0,,,,,,,,Bizon,,618,0,221,0,0,750,750,,,,
36,0,,,,0,0,,2026-06-14,150,5388,,,,,,,,Bizon,,2740,0,1864,0,0,762,759,,,,
114,0,,,,0,0,,2026-06-14,30,751,,,,,,,,Bizon,,131,0,87,0,0,128,232,,,,
89,0,,,,0,0,,2026-06-14,125,2079,,,,,,,,Bizon,,199,0,254,0,0,300,300,,,,
11,0,,,,0,0,,2026-06-14,60,2186,,,,,,,,Bizon,,1875,0,1347,0,0,300,300,,,,
99,0,,,,0,0,,2026-06-14,35,716,,,,,,,,Bizon,,238,0,76,0,0,348,155,,,,
123,0,,,,0,0,,2026-06-14,30,0,,,,,,,,Bizon,,11,0,62,0,0,36,172,,,,
116,0,,,,0,0,,2026-06-14,75,0,,,,,,,,Bizon,,480,0,151,0,0,452,450,,,,
55,0,,,,0,0,,2026-06-14,90,0,,,,,,,,Bizon,,1522,0,856,0,0,115,282,,,,
79,0,,,,0,0,,2026-06-14,70,1221,,,,,,,,Bizon,,540,0,344,0,0,132,4,,,,
76,0,,,,0,0,,2026-06-14,70,3946,,,,,,,,Bizon,,663,0,330,0,0,300,300,,,,
12,0,,,,0,0,,2026-06-14,65,415,,,,,,,,Bizon,,485,0,642,0,0,0,0,,,,
113,0,,,,0,0,,2026-06-14,75,1031,,,,,,,,Bizon,,109,0,27,0,0,750,750,,,,
54,0,,,,0,0,,2026-06-14,0,0,,,,,,,,Bizon,,458,0,377,0,0,0,0,,,,
63,0,,,,0,0,,2026-06-14,0,0,,,,,,,,Bizon,,690,0,407,0,0,0,0,,,,
2,0,,,,0,0,,2026-06-14,99,0,,,,,,,,Bizon,,1390,0,749,0,0,380,380,,,,
77,0,,,,0,0,,2026-06-14,50,3964,,,,,,,,Bizon,,326,0,465,0,0,350,350,,,,
28,0,,,,0,0,,2026-06-14,45,0,,,,,,,,Bizon,,180,0,522,0,0,0,0,,,,
100,0,,,,0,0,,2026-06-15,150,0,,,,,,,,Bizon,,436,0,167,0,0,0,0,,,,
73,125,,,,9,0,,2026-06-15,69,0,,,,,,,,Bizon,,532,2,835,7,125,472,300,,,,
110,2,,,,0,0,,2026-06-15,30,723,,,,,,,,Bizon,,21,0,32,0,2,4,0,,,,
93,748,,,,14,0,,2026-06-15,150,0,,,,,,,,Bizon,,544,2,439,13,748,750,715,,,,
94,293,,,,15,2,,2026-06-15,150,0,,,,,,,,Bizon,,631,4,225,13,291,982,750,,,,
36,603,,,,24,13,,2026-06-15,150,5388,,,,,,,,Bizon,,2757,11,1875,17,590,759,759,,,,
114,300,,,,8,1,,2026-06-15,30,1692,,,,,,,,Bizon,,134,5,92,3,299,300,300,,,,
89,296,,,,1,0,,2026-06-15,125,2079,,,,,,,,Bizon,,200,0,254,1,296,300,300,,,,
11,281,,,,12,2,,2026-06-15,60,2186,,,,,,,,Bizon,,1885,2,1349,10,279,300,300,,,,
99,177,,,,6,1,,2026-06-15,35,2852,,,,,,,,Bizon,,242,2,78,4,176,339,350,,,,
123,250,,,,2,0,,2026-06-15,30,753,,,,,,,,Bizon,,11,3,65,0,250,300,282,,,,
116,449,,,,10,0,,2026-06-15,75,0,,,,,,,,Bizon,,489,1,152,9,449,450,304,,,,
55,112,,,,1,0,,2026-06-15,90,0,,,,,,,,Bizon,,1523,0,856,1,112,282,382,,,,
79,699,,,,14,0,,2026-06-15,70,1221,,,,,,,,Bizon,,552,4,348,12,699,698,151,,,,
76,234,,,,10,3,,2026-06-15,70,3946,,,,,,,,Bizon,,674,0,330,11,294,300,300,,,,
12,0,,,,3,0,,2026-06-15,65,415,,,,,,,,Bizon,,485,3,645,0,0,0,322,,,,
113,749,,,,14,2,,2026-06-15,75,1031,,,,,,,,Bizon,,119,7,34,10,747,750,750,,,,
54,0,,,,0,0,,2026-06-15,0,0,,,,,,,,Bizon,,458,0,377,0,0,0,0,,,,
63,0,,,,0,0,,2026-06-15,0,0,,,,,,,,Bizon,,690,0,407,0,0,0,0,,,,
2,377,,,,2,4,,2026-06-15,99,0,,,,,,,,Bizon,,1392,0,749,2,373,380,380,,,,
77,349,,,,8,0,,2026-06-15,50,3964,,,,,,,,Bizon,,329,5,470,3,349,350,350,,,,
28,0,,,,0,0,,2026-06-15,45,0,,,,,,,,Bizon,,180,0,522,0,0,0,0,,,,
100,0,,,,0,0,,2026-06-16,150,0,,,,,,,,Bizon,,436,0,167,0,0,0,0,,,,
73,149,,,,6,1,,2026-06-16,69,0,,,,,,,,Bizon,,537,1,836,5,148,449,300,,,,
110,4,,,,0,0,,2026-06-16,30,723,,,,,,,,Bizon,,21,0,32,0,4,0,0,,,,
93,750,,,,7,0,,2026-06-16,150,0,,,,,,,,Bizon,,547,5,444,3,750,715,347,,,,
94,356,,,,12,3,,2026-06-16,150,0,,,,,,,,Bizon,,641,3,228,10,353,951,750,,,,
36,641,,,,27,4,,2026-06-16,150,5388,,,,,,,,Bizon,,2773,16,1891,16,637,750,955,,,,
114,300,,,,7,1,,2026-06-16,30,1692,,,,,,,,Bizon,,138,3,95,4,299,300,300,,,,
89,299,,,,3,0,,2026-06-16,125,2079,,,,,,,,Bizon,,201,2,256,1,299,300,300,,,,
11,278,,,,24,6,,2026-06-16,60,2186,,,,,,,,Bizon,,1904,9,1358,19,273,300,300,,,,
99,164,,,,5,1,,2026-06-16,35,2852,,,,,,,,Bizon,,244,4,82,2,163,347,350,,,,
123,250,,,,6,0,,2026-06-16,30,753,,,,,,,,Bizon,,13,5,70,2,250,300,259,,,,
116,449,,,,11,0,,2026-06-16,75,0,,,,,,,,Bizon,,499,2,154,10,449,304,253,,,,
55,277,,,,8,0,,2026-06-16,90,0,,,,,,,,Bizon,,1529,2,858,6,277,381,355,,,,
79,695,,,,13,0,,2026-06-16,70,1221,,,,,,,,Bizon,,558,11,359,6,695,150,0,,,,
76,299,,,,9,4,,2026-06-16,70,3946,,,,,,,,Bizon,,680,4,334,6,296,300,300,,,,
12,0,,,,0,0,,2026-06-16,65,415,,,,,,,,Bizon,,485,0,645,0,0,322,330,,,,
113,750,,,,10,0,,2026-06-16,75,1031,,,,,,,,Bizon,,128,2,36,9,750,750,750,,,,
54,0,,,,0,0,,2026-06-16,0,0,,,,,,,,Bizon,,458,0,377,0,0,0,0,,,,
63,0,,,,0,0,,2026-06-16,0,0,,,,,,,,Bizon,,690,0,407,0,0,0,0,,,,
2,361,,,,10,3,,2026-06-16,99,0,,,,,,,,Bizon,,1398,4,753,6,358,366,380,,,,
77,346,,,,19,7,,2026-06-16,50,3964,,,,,,,,Bizon,,341,7,477,12,339,350,350,,,,
28,0,,,,0,0,,2026-06-16,45,0,,,,,,,,Bizon,,180,0,522,0,0,0,0,,,,
100,0,,,,1,0,,2026-06-17,150,0,,,,,,,,Bizon,,436,1,168,0,0,0,0,,,,
73,443,,,,8,1,,2026-06-17,69,0,,,,,,,,Bizon,,543,2,838,6,442,300,300,,,,
110,0,,,,0,0,,2026-06-17,30,723,,,,,,,,Bizon,,21,0,32,0,0,0,0,,,,
93,715,,,,7,0,,2026-06-17,150,0,,,,,,,,Bizon,,548,6,450,1,715,347,11,,,,
94,947,,,,22,4,,2026-06-17,150,0,,,,,,,,Bizon,,658,7,235,17,943,750,750,,,,
36,747,,,,25,6,,2026-06-17,150,5388,,,,,,,,Bizon,,2792,9,1900,19,741,955,780,,,,
114,300,,,,5,0,,2026-06-17,30,1692,,,,,,,,Bizon,,141,2,97,3,300,300,300,,,,
89,341,,,,3,5,,2026-06-17,125,4036,,,,,,,,Bizon,,203,1,257,2,336,350,350,,,,
11,257,,,,9,6,,2026-06-17,60,2186,,,,,,,,Bizon,,1908,5,1363,4,251,300,300,,,,
99,332,,,,10,3,,2026-06-17,35,2852,,,,,,,,Bizon,,252,3,85,8,329,350,350,,,,
123,250,,,,1,0,,2026-06-17,30,753,,,,,,,,Bizon,,14,1,71,1,250,272,238,,,,
116,300,,,,14,1,,2026-06-17,75,0,,,,,,,,Bizon,,513,3,157,14,299,254,318,,,,
55,372,,,,8,1,,2026-06-17,90,0,,,,,,,,Bizon,,1534,5,863,5,371,355,374,,,,
79,21,,,,2,0,,2026-06-17,70,1221,,,,,,,,Bizon,,558,2,361,0,21,0,0,,,,
76,299,,,,5,3,,2026-06-17,70,6239,,,,,,,,Bizon,,682,4,338,2,296,300,300,,,,
12,322,,,,11,1,,2026-06-17,65,415,,,,,,,,Bizon,,495,3,648,10,321,330,243,,,,
113,747,,,,10,3,,2026-06-17,75,1031,,,,,,,,Bizon,,138,2,38,10,744,750,750,,,,
54,0,,,,0,0,,2026-06-17,0,0,,,,,,,,Bizon,,458,0,377,0,0,0,0,,,,
63,0,,,,0,0,,2026-06-17,0,0,,,,,,,,Bizon,,690,0,407,0,0,0,0,,,,
2,362,,,,6,4,,2026-06-17,99,0,,,,,,,,Bizon,,1404,4,757,6,358,380,380,,,,
77,346,,,,16,0,,2026-06-17,50,3964,,,,,,,,Bizon,,349,8,485,8,346,350,350,,,,
28,0,,,,0,0,,2026-06-17,45,0,,,,,,,,Bizon,,180,0,522,0,0,0,0,,,,
100,0,,,,0,0,,2026-06-18,150,0,,,,,,,,Bizon,,436,0,168,0,0,0,0,,,,
73,250,,,,5,2,,2026-06-18,69,0,,,,,,,,Bizon,,548,1,839,5,248,300,0,,,,
110,0,,,,0,0,,2026-06-18,30,723,,,,,,,,Bizon,,21,0,32,0,0,0,0,,,,
93,347,,,,5,0,,2026-06-18,150,0,,,,,,,,Bizon,,551,3,453,3,347,11,0,,,,
94,588,,,,24,1,,2026-06-18,150,0,,,,,,,,Bizon,,680,4,239,22,587,750,0,,,,
36,901,,,,10,2,,2026-06-18,150,5388,,,,,,,,Bizon,,2800,6,1906,8,899,781,0,,,,
114,300,,,,11,1,,2026-06-18,30,1692,,,,,,,,Bizon,,148,4,101,7,299,300,0,7,20,20,20
89,330,,,,3,6,,2026-06-18,125,4036,,,,,,,,Bizon,,207,1,258,4,324,350,0,,,,
11,284,,,,9,2,,2026-06-18,60,2186,,,,,,,,Bizon,,1918,2,1365,10,282,300,0,11,40,40,40
99,264,,,,11,3,,2026-06-18,35,2852,,,,,,,,Bizon,,262,1,86,10,261,350,0,,,,
123,250,,,,5,0,,2026-06-18,30,2332,,,,,,,,Bizon,,17,5,76,3,250,256,0,,,,
116,253,,,,9,0,,2026-06-18,75,0,,,,,,,,Bizon,,522,1,158,9,253,318,0,,,,
55,351,,,,7,1,,2026-06-18,90,0,,,,,,,,Bizon,,1538,4,867,4,350,374,0,,,,
79,0,,,,1,0,,2026-06-18,70,1221,,,,,,,,Bizon,,558,1,362,0,0,0,0,,,,
76,289,,,,13,0,,2026-06-18,70,6239,,,,,,,,Bizon,,694,3,341,12,289,300,0,,,,
12,328,,,,11,0,,2026-06-18,65,415,,,,,,,,Bizon,,501,5,653,6,328,243,0,,,,
113,749,,,,8,0,,2026-06-18,75,1031,,,,,,,,Bizon,,144,3,41,6,749,750,0,,,,
54,0,,,,0,0,,2026-06-18,0,0,,,,,,,,Bizon,,458,0,377,0,0,0,0,,,,
63,0,,,,0,0,,2026-06-18,0,0,,,,,,,,Bizon,,690,0,407,0,0,0,0,,,,
2,372,,,,10,2,,2026-06-18,99,0,,,,,,,,Bizon,,1410,4,761,6,370,380,0,11,40,40,40
77,349,,,,21,3,,2026-06-18,50,3964,,,,,,,,Bizon,,362,8,493,13,346,350,0,,,,
28,0,,,,0,0,,2026-06-18,45,0,,,,,,,,Bizon,,180,0,522,0,0,0,0,,,,
100,0,,,,0,0,,2026-06-19,150,0,,,,,,,,Bizon,,436,0,168,0,0,0,0,,,,
73,443,,,,10,1,,2026-06-19,69,0,,,,,,,,Bizon,,554,4,843,6,442,0,0,,,,
110,0,,,,0,0,,2026-06-19,30,723,,,,,,,,Bizon,,21,0,32,0,0,0,0,,,,
93,11,,,,1,0,,2026-06-19,150,0,,,,,,,,Bizon,,551,1,454,0,11,0,0,,,,
94,747,,,,12,0,,2026-06-19,150,0,,,,,,,,Bizon,,692,2,241,12,747,0,0,,,,
36,780,,,,19,1,,2026-06-19,150,5388,,,,,,,,Bizon,,2813,9,1915,13,779,0,0,,,,
114,300,,,,5,0,,2026-06-19,30,1692,,,,,,,,Bizon,,149,4,105,1,300,0,0,0,20,20,20
89,310,,,,2,4,,2026-06-19,125,4036,,,,,,,,Bizon,,212,2,260,5,306,0,0,,,,
11,275,,,,8,0,,2026-06-19,60,2186,,,,,,,,Bizon,,1924,6,1371,6,275,0,0,0,40,40,40
99,340,,,,25,3,,2026-06-19,35,2852,,,,,,,,Bizon,,284,5,91,22,337,0,0,,,,
123,237,,,,4,0,,2026-06-19,30,2332,,,,,,,,Bizon,,17,4,80,0,237,19,0,,,,
116,742,,,,24,3,,2026-06-19,75,1734,,,,,,,,Bizon,,544,3,161,22,739,0,0,,,,
55,373,,,,4,1,,2026-06-19,90,0,,,,,,,,Bizon,,1542,1,868,4,372,0,0,,,,
79,0,,,,0,0,,2026-06-19,70,1221,,,,,,,,Bizon,,558,0,362,0,0,0,0,,,,
76,301,,,,10,0,,2026-06-19,70,6239,,,,,,,,Bizon,,702,3,344,8,301,0,0,,,,
12,243,,,,8,0,,2026-06-19,65,415,,,,,,,,Bizon,,505,4,657,4,243,0,0,,,,
113,749,,,,6,1,,2026-06-19,75,1031,,,,,,,,Bizon,,150,3,44,6,748,0,0,,,,
54,0,,,,0,0,,2026-06-19,0,0,,,,,,,,Bizon,,458,0,377,0,0,0,0,,,,
63,0,,,,0,0,,2026-06-19,0,0,,,,,,,,Bizon,,690,0,407,0,0,0,0,,,,
2,378,,,,12,0,,2026-06-19,99,0,,,,,,,,Bizon,,1421,2,763,11,378,0,0,0,40,40,40
77,345,,,,17,1,,2026-06-19,50,3964,,,,,,,,Bizon,,378,4,497,16,344,0,0,,,,
28,0,,,,0,0,,2026-06-19,45,0,,,,,,,,Bizon,,180,0,522,0,0,0,0,,,,
100,0,,,,0,0,,2026-06-20,150,0,,,,,,,,Bizon,,436,0,168,0,0,0,0,,,,
73,0,,,,0,0,,2026-06-20,69,0,,,,,,,,Bizon,,554,0,843,0,0,0,390,,,,
110,0,,,,0,0,,2026-06-20,30,723,,,,,,,,Bizon,,21,0,32,0,0,0,177,,,,
93,0,,,,0,0,,2026-06-20,150,0,,,,,,,,Bizon,,551,0,454,0,0,0,634,,,,
94,0,,,,0,0,,2026-06-20,150,0,,,,,,,,Bizon,,692,0,241,0,0,0,750,,,,
36,0,,,,1,0,,2026-06-20,150,5388,,,,,,,,Bizon,,2813,1,1916,0,0,0,739,,,,
114,0,,,,0,0,,2026-06-20,30,1692,,,,,,,,Bizon,,150,0,104,1,0,0,300,0,20,20,20
89,0,,,,1,0,,2026-06-20,125,4036,,,,,,,,Bizon,,212,0,260,0,0,0,350,,,,
11,0,,,,1,0,,2026-06-20,60,2186,,,,,,,,Bizon,,1924,0,1371,0,0,0,300,0,40,40,40
99,0,,,,0,0,,2026-06-20,35,2852,,,,,,,,Bizon,,284,0,91,0,0,0,350,,,,
123,0,,,,1,0,,2026-06-20,30,2332,,,,,,,,Bizon,,17,1,81,0,0,0,264,,,,
116,0,,,,0,1,,2026-06-20,75,1734,,,,,,,,Bizon,,544,0,161,0,0,0,749,,,,
55,0,,,,0,0,,2026-06-20,90,0,,,,,,,,Bizon,,1542,0,868,0,0,0,392,,,,
79,0,,,,0,0,,2026-06-20,70,1221,,,,,,,,Bizon,,558,0,362,0,0,0,0,,,,
76,0,,,,0,0,,2026-06-20,70,6239,,,,,,,,Bizon,,702,0,344,0,0,0,300,,,,
12,0,,,,0,0,,2026-06-20,65,415,,,,,,,,Bizon,,505,0,657,0,0,0,0,,,,
113,0,,,,1,0,,2026-06-20,75,1031,,,,,,,,Bizon,,150,0,44,0,0,0,703,,,,
54,0,,,,0,0,,2026-06-20,0,0,,,,,,,,Bizon,,458,0,377,0,0,0,0,,,,
63,0,,,,0,0,,2026-06-20,0,0,,,,,,,,Bizon,,690,0,407,0,0,0,0,,,,
2,0,,,,0,0,,2026-06-20,99,0,,,,,,,,Bizon,,1421,0,763,0,0,0,380,0,40,40,40
77,0,,,,0,0,,2026-06-20,50,3964,,,,,,,,Bizon,,378,0,497,0,0,0,350,,,,
28,0,,,,0,0,,2026-06-20,45,0,,,,,,,,Bizon,,180,0,522,0,0,0,0,,,,
100,0,,,,0,0,,2026-06-21,150,0,,,,,,,,Bizon,,436,0,168,0,0,0,0,,,,
73,0,,,,0,0,,2026-06-21,69,0,,,,,,,,Bizon,,554,0,843,0,0,390,390,,,,
110,0,,,,0,0,,2026-06-21,30,723,,,,,,,,Bizon,,21,0,32,0,0,177,24,,,,
93,0,,,,0,0,,2026-06-21,150,0,,,,,,,,Bizon,,551,0,454,0,0,634,0,,,,
94,0,,,,0,0,,2026-06-21,150,0,,,,,,,,Bizon,,692,0,241,0,0,750,748,,,,
36,0,,,,1,0,,2026-06-21,150,5388,,,,,,,,Bizon,,2813,1,1917,0,0,740,714,,,,
114,0,,,,0,0,,2026-06-21,30,1692,,,,,,,,Bizon,,150,0,104,0,0,300,299,0,20,20,20
89,0,,,,0,0,,2026-06-21,125,4036,,,,,,,,Bizon,,212,0,260,0,0,350,350,,,,
11,0,,,,0,0,,2026-06-21,60,2186,,,,,,,,Bizon,,1924,0,1371,0,0,300,300,0,40,40,40
99,0,,,,0,0,,2026-06-21,35,2852,,,,,,,,Bizon,,284,0,91,0,0,350,350,,,,
123,0,,,,1,0,,2026-06-21,30,2332,,,,,,,,Bizon,,17,1,82,0,0,263,250,,,,
116,0,,,,0,0,,2026-06-21,75,1734,,,,,,,,Bizon,,544,0,161,0,0,749,556,,,,
55,0,,,,0,0,,2026-06-21,90,0,,,,,,,,Bizon,,1542,0,868,0,0,392,165,,,,
79,0,,,,0,0,,2026-06-21,70,1221,,,,,,,,Bizon,,558,0,362,0,0,0,0,,,,
76,0,,,,0,0,,2026-06-21,70,6239,,,,,,,,Bizon,,702,1,345,0,0,300,300,,,,
12,0,,,,0,0,,2026-06-21,65,415,,,,,,,,Bizon,,505,0,657,0,0,0,0,,,,
113,0,,,,0,0,,2026-06-21,75,1031,,,,,,,,Bizon,,150,0,44,0,0,703,175,,,,
54,0,,,,0,0,,2026-06-21,0,0,,,,,,,,Bizon,,458,0,377,0,0,0,0,,,,
63,0,,,,0,0,,2026-06-21,0,0,,,,,,,,Bizon,,690,0,407,0,0,0,0,,,,
2,0,,,,0,0,,2026-06-21,99,0,,,,,,,,Bizon,,1421,0,763,0,0,380,380,0,40,40,40
77,0,,,,0,0,,2026-06-21,50,3964,,,,,,,,Bizon,,378,0,497,0,0,350,350,,,,
28,0,,,,0,0,,2026-06-21,45,0,,,,,,,,Bizon,,180,0,522,0,0,0,0,,,,
100,0,,,,0,0,,2026-06-22,150,0,,,,,,,,Bizon,,436,0,168,0,0,0,0,,,,
73,373,,,,15,3,,2026-06-22,69,0,,,,,,,,Bizon,,570,1,844,16,370,390,390,,,,
110,176,,,,1,0,,2026-06-22,30,723,,,,,,,,Bizon,,22,0,32,1,176,24,122,,,,
93,632,,,,7,1,,2026-06-22,150,0,,,,,,,,Bizon,,555,3,457,4,631,0,130,,,,
94,306,,,,6,0,,2026-06-22,150,0,,,,,,,,Bizon,,694,4,245,2,306,960,744,,,,
36,598,,,,23,0,,2026-06-22,150,5388,,,,,,,,Bizon,,2831,7,1924,18,598,855,723,,,,
114,300,,,,4,0,,2026-06-22,30,1692,,,,,,,,Bizon,,152,2,106,2,300,300,300,0,20,20,20
89,323,,,,3,6,,2026-06-22,125,4036,,,,,,,,Bizon,,213,3,263,1,317,350,350,,,,
11,270,,,,5,0,,2026-06-22,60,2186,,,,,,,,Bizon,,1926,4,1375,2,270,300,300,0,40,40,40
99,130,,,,8,0,,2026-06-22,35,2852,,,,,,,,Bizon,,291,2,93,7,130,350,350,,,,
123,250,,,,2,0,,2026-06-22,30,2332,,,,,,,,Bizon,,17,3,85,0,250,263,250,,,,
116,738,,,,31,10,,2026-06-22,75,1734,,,,,,,,Bizon,,568,9,170,24,728,557,494,,,,
55,390,,,,6,1,,2026-06-22,90,0,,,,,,,,Bizon,,1544,4,872,2,389,165,19,,,,
79,0,,,,0,0,,2026-06-22,70,1221,,,,,,,,Bizon,,558,0,362,0,0,0,0,,,,
76,300,,,,5,0,,2026-06-22,70,6239,,,,,,,,Bizon,,705,2,347,3,300,300,300,,,,
12,0,,,,0,0,,2026-06-22,65,415,,,,,,,,Bizon,,505,0,657,0,0,0,0,,,,
113,702,,,,4,0,,2026-06-22,75,1031,,,,,,,,Bizon,,152,2,46,2,702,175,0,,,,
54,0,,,,0,0,,2026-06-22,0,0,,,,,,,,Bizon,,458,0,377,0,0,0,0,,,,
63,0,,,,0,0,,2026-06-22,0,0,,,,,,,,Bizon,,690,0,407,0,0,0,0,,,,
2,379,,,,9,0,,2026-06-22,99,0,,,,,,,,Bizon,,1433,0,763,12,379,380,380,0,40,40,40
77,340,,,,16,2,,2026-06-22,50,3964,,,,,,,,Bizon,,387,7,504,9,338,350,350,,,,
28,0,,,,0,0,,2026-06-22,45,0,,,,,,,,Bizon,,180,0,522,0,0,0,0,,,,
100,300,,,,21,2,,2026-06-23,150,697,,,,,,,,Bizon,,456,2,170,20,298,604,3,,,,
73,489,,,,14,2,,2026-06-23,69,0,,,,,,,,Bizon,,582,2,846,12,487,690,690,,,,
110,24,,,,1,0,,2026-06-23,30,723,,,,,,,,Bizon,,23,1,33,1,24,122,116,,,,
93,0,,,,0,0,,2026-06-23,150,0,,,,,,,,Bizon,,555,0,457,0,0,130,0,,,,
94,292,,,,4,0,,2026-06-23,150,0,,,,,,,,Bizon,,697,2,247,3,292,977,732,,,,
36,595,,,,13,2,,2026-06-23,150,5388,,,,,,,,Bizon,,2840,5,1929,9,593,873,667,,,,
114,300,,,,5,0,,2026-06-23,30,1692,,,,,,,,Bizon,,156,1,107,4,300,300,270,0,20,20,20
89,286,,,,0,1,,2026-06-23,125,4036,,,,,,,,Bizon,,213,0,263,0,285,350,350,,,,
